id,sound,text
vWc6SIJ7SwbLzd9Pc69j,b8ef7da0-0a4c-4d73-8d6e-8c2cb8190ef7.wav,Aliegesha
vWiRCoFtIqAp6WZowtES,0c269433-bc5c-4902-a9e3-d87b6ad19f5d.wav,mwalimu
vWrbtl9GBWLskLu81NDy,34dbdc23-b652-4835-b303-0f181784b514.aac,duniani
vWsFpSQoiiplOSpjwj68,844b0dfb-e65f-4035-b660-4308947feab1.wav,wa serikali ya
vWsgfb3ZA9lJhvgAnY2v,6cf3e0c8-37c2-48ea-ab0f-e03e5122ca9c.wav,Amejenga jiko lake kwa nje
vWskjbAs3u5DKEDiK9Vu,90932743-39bc-4cff-a7fa-589c810eb69a.wav,afu
vX0iqtkX7O5chLGQ4zKl,5b2c6c9d-4934-4994-9409-1dfe3dc5723c.aac,biashara
vX3r00JB0T6KOlElZYwZ,16b6a008-6ed9-45c8-b1f5-f92de9f53297.wav,Nawahi kwenye jumuia
vX6NNLgTDnCeRB3qT3uL,bf96a4dd-04db-4e19-a545-7bc9cdeceb86.wav,kijana anajuana na
vXAwTsPv1BwuPzQhRKy1,51d6ad6e-34db-4a2c-aa61-5ed163b16614.wav,Tunamtafuta kijana ajulikanae
vXHXeAJI73m3s8NHRn09,5482ab7b-96e5-413c-91ff-17b37b3a8560.wav,bora ujilalie zako
vXMEAUgjlqeJlupVSAC9,b990d941-079d-4915-aeea-ca10a9d8eee2.wav,ni muda ambao
vXMWxp13JGT1bcc5Kooc,b206076c-7779-4ec7-b50a-8deffe35b090.wav,wacheza
vXNpfX0CUjLkKaGopLfs,ef5c41e3-3f81-438c-bbab-fcb1355e9f9d.wav,ya
vXRCqxoc51NZTKgilEqU,fc324d6e-cb92-433b-b46d-bc172ba3cecc.wav,anatengeneza majiko makubwa
vXcscJQaAX6CijeMs0Wq,748852e0-86b9-4ec0-a6d0-2867dbde8748.aac,kwa mwaka 
vXdom4OynYNdPXle76h9,613d4da5-06ec-44ae-94b0-820282df4b8e.wav,asubuhi
vXgCJmV81jbRCvHaYhl7,efc12501-77d0-4704-b25b-c6b924f09645.wav,Ukijumlisha machungwa yote
vXhAa9K1Yp2l1gK7J5f3,e23687c3-ff89-4bef-8ef8-bff3880da757.aac,fundi wa mabasi ya Princes
vXhMLbTuYJMVzERkOn8H,f5e5f59c-df4a-4877-8351-12cc4877acba.aac,Alisema operesheni hiyo
vXwVUcVD0TGn9mNOq7Us,c7660493-0c95-4490-953f-c3ad9666e3c7.wav,Amefanya kosa na
vXwx86gFB9sWOW8UbSLy,54da5eb4-5a20-45df-8a64-8305be8e3171.wav,Hakuna mahusiano
vXxYQJFd4xyiwjA38IU8,60b82996-deb3-4fb7-a56e-e98ace3d9514.wav,Shirika la chakula
vY16mPjUdS62kO78DQpD,0c3954c1-bf24-4959-b104-b73fd2c74190.wav,kuna jumba kubwa
vY9YmpAK8AwWAXlm21J2,9ffd0997-fbdc-4100-ad2a-35af58a49af1.aac,katika
vYLJDvx4ueplNMlA95Wq,9c321387-df15-41f2-b282-b2c93be83332.aac,kwa awamu baada
vYNHQQemfwRBc8YS9UTE,d6fd8671-4b8f-4bb4-be12-a6bff030dc58.wav,Nimepoteza
vYR76MU2Qt7UCKSqX85g,94e8c927-d9c3-428a-ab15-25e9d2141bfe.wav,jiko
vYSBR8BfBqh2uMmLGbse,574cae38-fce1-4311-915e-0e78bd3f8939.wav,katika
vYSeyzcCUowFKmCjwtFx,9619e9d5-0592-4779-ad31-301dc6f97d86.wav,kaingia uani kujikosha
vYUKaEysQEIxx1uwvbyA,61371300-e3df-42f8-9cac-a26c651f2907.wav,meli
vYWFPW3GOLuF5GP4nZJB,2dbb3214-ba6b-4cd0-b09d-55730d390ab4.aac,zetu
vYgRkmljlpeGncihvylU,68666251-edd7-4df4-8e3d-964b42800118.wav,baba itakutana leo
vYhEOU8yBA8N7BBThGcg,cb23fbb0-5d2a-492d-95f3-0b32d7664766.wav,Ile
vYiQNw0gvS0jF1YhYhQU,ca71f70b-a32f-420c-8834-d57ca1a7b33b.wav,Mimi na familia
vYiew7a9hMKbL4iLOrW7,9055f6b1-3d86-4739-974f-d59313708c42.wav,Ukifanikiwa
vYkgS0AYLXKkSd8bMAfF,b9d943d9-ddb4-4f72-a43d-ca73fc7bd21e.aac,nchi ya wanyama
vYobUUJ0R7AzoL4gkpsK,749a20c5-0b49-45b8-9dbb-47f0c1790cf6.wav,Panya wamejizalia ndani
vYrVLGUEPZxxsCGdhEqI,e3c6d0d7-5cc7-418d-ab59-7d2480836ac2.wav,ni kijana shujaa sana
vZ2LgPBc5v2c23x2TJnm,f697f542-2191-4da5-aed8-b4b73ace9d44.wav,Dada kaingia uani kujikosha
vZ3hcxozN2zGWXCYFczL,bc67a228-ca29-4612-85bb-37bc4c915a0b.aac,kwa
vZKaQO1V7TdTb73JcVQc,b1626f6f-2cfa-43c2-a492-34471361d684.wav,Baba
vZMeiLPOCoA78WiYoFrD,bcdb6547-65c8-4519-b083-30300be3c122.wav,mtoto
vZSFWBJ0QOj5yhaX7Zb9,5fe1f936-d01f-48f5-a07c-4141ac212a3a.aac,mapato ni kati
vZbgDCjXwQVeTAZHhkru,aa207570-9223-4266-b931-6d6c9fe87a60.wav,jozi
vZfISGgn7EBQ6htGpJjo,0a7436d0-e254-4d0f-a007-1d4ca5869706.wav,Afadhali
vZkcDFyUxpZZz62aBBBY,7941ba7b-da47-49d0-b311-9c6651f2e41e.aac,Akimjibu
va14kt0fd6UXQSQEA1QY,a6faea4f-dbf6-4681-8d76-da085f7ecfdf.wav,anajikosha
vaE67SHrqDa4k5uLGHwv,d3672f80-0bd7-4b6e-8089-518f11f4fc6e.wav,vya shule Jimbi linaongezeka utamu likipikwa na nazi
vaIvSlKt2BNSecYjr8yj,a9ff0df8-f1a6-4e06-a9db-247ef9e2b2ba.wav,jifanye kama unalia
vaKfh1lvHeYXr70IljCP,3015b8da-c38d-49e4-88b2-355de7a93b97.wav,Samahani namtafuta mkuu wa
vaSpt2rHaSeg2yHvXEDT,2dedccc0-b6e3-4983-af5e-e9b39e3ca753.wav,ni mazuri kwa masaji
vaSqgoDbBwLvcU5q8lh1,c3c60c2a-3894-45f4-8fb8-c4d39dd0e6df.wav,Nitapiga picha nyingi
vaTQAAxbUYht1jvW3fWf,8216a849-2f6f-4b45-8613-ddbd567c6b7c.aac,yaliyopo
vaZ3N4pI7dZ6uLXeg4Ze,ac366bd3-9839-4432-b7d5-d0e79f98b1e4.wav,masuala ya ujenzi
vadKKoPzcdF3z5dU6u57,aae7b3b3-e20e-4096-bb52-a8149c0f9341.aac,fedha kwa ajili
vahZ5wFjWWTArhWZLUSP,efaebb9a-0eb9-4548-80aa-f5004437dd20.aac,nidhamu
vamUxpDfXkip10k4507a,8f5b83c1-6d76-43ea-896a-728950c78950.wav,Dah Nimevunja jino
vasb6adflJiCHTCxzGD1,358fcfd6-5c79-4425-a957-3ecc07e7e04f.wav,Kesho asubuhi
vayqKaoqGarBMwK78dMa,fc196639-3df9-4f01-be0b-df1a4bb1fcd3.aac,ajira Rais Magufuli alisema
vazN6R2t11ysy7M9nq3U,fa56c9db-74cb-46cf-9093-e4f39caac28f.wav,dukani kwa muhindi
vb1rxDNkyWqBWGj678pr,3a1692b7-d301-4147-8010-b14f8cc29a53.wav,Daktari kanishauri nikasafishe
vb4eYrwkvzOHRSKVF87f,94716be4-1a34-42e6-a103-45aa42871354.wav,Halaiki
vb7hLL7WiyBHp008OBhD,ffb860fa-3137-4665-b003-ada9fa57909a.wav,kijana
vbHF4kiqyslRqbuj0lc4,5c4a5bcd-35b6-4fa8-b306-c3bf00b965a8.aac,amekwenda kwa ajili
vbVYbVjxNpBZdS6XhcXa,0f9daea5-4e97-4732-9656-30417378a49e.aac,mitatu
vbYOlXnZkO8dCDGnKn1z,48cc0b0b-657b-42e2-9d50-11b9e9162cf8.aac,kombe kubakia hapa ni furaha
vbYbbj0Ykdk0UXiZmox1,5c343991-8be1-4fb5-bec1-1b80c98e92d4.wav,“badilika!”
vbhoko80y4Bk8IVtq8Cn,bd2ad136-abb6-49c1-8d6c-bbca13eba67a.wav,Napenda sana kutembelea
vbiIzKnab8cqnEz1Giww,8c4ce523-9998-46b8-aae4-599da50a9fa8.wav,limeunguza mazao shambani
vbvTyPsxTp3tOmMKD6fP,50ea1aef-04c1-475a-abb1-9ea1f10fbe82.aac,cha mapato cha halmashauri ambacho
vc0pB0yXZqj0pohqcYV9,0bf26e10-68db-4d13-a68f-0a259cd338c3.aac,kitendo cha baadhi
vcHudCZBaOyMhG5lZj0C,ddb1ba51-88ba-404a-bc2a-4f1277a3e135.wav,Ukijumlisha machungwa yote
vcS28rpWjrWyZzrgCnsj,a241060b-8f97-488b-a811-eaf55c497e61.wav,Kunatofauti ya jioni na
vcezPQtsWcCTlXhLtx20,96d31810-166f-4c29-a0e4-82a8b82ca463.wav,ache
vcfWH4QnxrmlKEyOireJ,3ec6c7a2-eb67-4773-a746-471ae194ff7e.wav,Amina na Joshi
vcfk8JO9XUdbUSL0zh7j,373fec6b-61f5-459f-a807-d0f2a5966a57.wav,ndio siku ya
vdHJQW7Y973YRGJ5Weex,512f1e14-4a9d-4c0f-a5ea-6a516224ba47.wav,Mvua
vdOAiMSNdtqVYVJdWI4u,9731501a-92a3-4615-bc6e-4cfe57271b9f.wav,hii
vdQQ5fAxWbBX7utvxeAl,f78e9e2c-7b98-44bc-96d2-165f45f9e572.wav,bichi kuna majumba
vdUTrWdy97id3kCQhBmf,47739a8f-b9c5-4d2e-8235-1bdba770751a.wav,ndio maana ame
vdaOgAYtRHlMBazLXvWk,0747202b-4110-4e88-acc0-a0b5d1c758d7.aac,Sh
vddmtPbdZ7YpRbVyJ2CA,08f31c5d-2533-46ba-abe5-bc192cb71660.wav,kipindupindu
vdtDAhKLN2APmaxp0FQa,959561b1-37bd-4860-b6ee-75740172812a.wav,Tukichanganya pesa setu
ve37H7DelkfkQ1QRXGAu,c11af66f-59fe-456b-971e-3d00a9c30c3c.wav,Ukijumlisha machungwa yote
veFA3uuECYq1SjD7UEWd,d6531db7-fe7a-4d64-b595-65d64061ec3c.wav,zimeshonwa vibaya kwa
veGA1NExjp2zLmaJzOGE,ea614a01-cfd8-4d19-b415-bfa7ce8debb6.wav,‘abee
veJ0BDMfmBTdej6GXpda,8dd65a55-ddc1-4357-bba3-7ccb3c96ab22.wav,Tukichanganya pesa setu
veKqQii059s5ovDfpxLK,50e38251-d04c-4879-9bfa-23de1e07c70b.wav,Watoto
veOtMyPjtWmtrn6rFynb,98e709e2-0116-45f1-a536-1a35cfd6cc84.wav,Atakae
veOtojqX7PJMG081dGDK,40bad041-5239-420a-8fb4-f50e8678a3c7.wav,Kaka yule ni
veQbO7svrKmLq50MkBTP,98b7a442-2d18-498b-a510-1d338287fb83.wav,Kiongozi wa serikali
veU6AelvWS3ivBRBa0y2,a853bd52-34b6-436b-a293-46649324ea48.wav,kua
veWtoQppuQxgClnETFHN,f4a4bc9f-c1d4-4ef6-90b6-2d68e29ff5ae.wav,uongo wake kwani watu washamshtukia
veYktS6dc5KArujgMVM6,b9de7f2e-7ddc-4ad0-9a94-026a7952f535.wav,wa mitaani kwetu
veauEOiyvHpJm4xS5eA3,e84ee51c-398d-4bec-9285-5b9dccd123e1.wav,Mangi
vedFtN6tb4wPPm91d7ry,a5419eda-fcd0-4d70-82b7-9324e9397633.aac,akiongozwa na Wakili
vexwfnNrb01sBGvZMFtp,097b7399-615d-4a76-b023-04c553fd4f59.aac,katika
vfBiyh83nc7jQ3Ia0o7C,5ca74da9-cb47-457e-b056-3f6d0644b4b4.wav,Vocha
vfCC2P445bhOojV8QQf1,9fba890f-fe27-41a6-8cf5-c100e9e1357d.wav,mwanafunzi
vfKL6Hr8kau9RSSXfMW0,3809d9b6-922b-4fb7-9e2f-d70fb3bd2847.wav,huyu ameongea kwa
vfOyjR4qcWFL8nq2nppL,3bcafa8f-6222-492f-a222-99313d04699a.wav,mitaani
vfRGRUnvDEdQm23NepvG,a72a409f-3d9f-4b7b-92ac-527d0ddfc808.wav,Maembe yako juu
vfYvPOibK6IL55KQERvI,4ef0a16c-71f9-4637-96c4-8c6dd5491fda.wav,kutakua na jumuia
vfaMTSPruthHJ3a0da9k,c7ce1913-9ec8-4675-a288-c01e31d9ded9.aac,ni
vfdpUxa4lktUZnyqsYWa,d57d863d-07b6-4131-8e53-b7bc29591966.wav,hupa juu sana
vff2u05hZBtjbmw5kliN,4526fa1c-8673-43c6-8e22-4b9aef6b959e.aac,fursa ya kupata fedha na
vfpvE1zwxNyvCaJwX1fX,f3db8db4-e893-4807-83a8-f613abbdb45b.wav,Acheni
vg94L0Nf5u9NdUZrNyxH,aab41802-8305-40ff-ba35-17b9c032e62f.wav,kwa
vgFjGN5ql41MMKYpo3zI,9eec9cdb-4984-4b4d-8ae1-244ec50aa537.wav,ushirikiano wa wanajimbo
vgJggeTg8IwOMpKejw1a,014538e0-ef52-4bac-a3b3-8cd48ee524f5.wav,wake amezaa jike
vgQ4ji6z6AdwoTNZApBe,f1c5a43f-6a83-4569-bfab-db9756780f5f.aac,zaidi
vgTHOcOOidAujgzYlDfC,0b2ef888-6bd0-493e-bcfc-6805b58de57f.aac,akaja
vgTg0pcpvxD7zGFTnfl5,70d13f0b-01a0-4104-b1e8-5b0d19690035.aac,serikali iko
vgbZAcbw40hk6xtNBzfq,707262ce-6b66-4a36-8bd1-83affe60fe1b.aac,mabadiliko
vh7qS8Jpw4FRnFKrACEU,c0e0f34e-42bb-4897-bb9b-f892fa37096d.wav,Joshi ni mjukuu
vh8shCZiaMKrxHzyXOIK,5fe25644-4a86-4f97-acf6-64757b0c75cc.wav,Hakuna maumivu makali
vhBfUuRV8wuRSQjiKJot,19858a29-4521-4297-b045-701196464fca.wav,amehitimu digirii ya sheria
vhLIeinHIWQZ7xXKP29A,9f4eabab-d2d0-4b94-975d-56e7f9dc4b01.wav,mvua
viCSRgfRz4CQkclauFNJ,8122fb67-aa41-4376-9822-b3f07c8f5a7e.wav,Joho zao zimeshonwa
viJZ3lC8cbciZeIvGWsU,cede0c2f-e5c3-499d-aa61-667d9314f250.aac,kichwa
viKUbBQbViiRti78oWfm,e826fe00-35d0-40ca-9b6a-5f3103f5eded.aac,kupata
vicdPf8hXlal8AI1DF3K,6bf1d634-5878-4fba-a16a-0dfd27fc8217.wav,kifaa
vil1SLxrgjRz9FxTdhdp,1f6ddf89-b339-47ef-b963-2ce0b1c3de50.wav,kwanza A wamejumlishwa na
viowvQlR6pZNmPrCZXM0,70ca3f6c-0cd9-4da4-8449-b7409fab67a3.wav,mvua
viu1Grr7CUUb6GvtQDrE,494a0833-c212-4146-a71b-1fffd7292d97.wav,Kuna tofauti ua
viwZ9qsQhl8TqZ4WnARO,b1007d09-04a3-499c-9f8f-d0856cae79d7.aac,kuanzisha
vj3655WJZgbdhEFO2fhH,bec612b5-02a1-4810-8d20-afdd29089f33.wav,Ebo!
vjEAbMgl1x5KLN1kgxWi,ee627680-201d-41c3-959a-64faa1035a1f.aac,mikopo kwa serikali
vjFxuWOlRfVmTxSFIFIO,97b2d2a0-49c9-4043-a2ad-2ca47db2f9fb.wav,Jogoo
vjG9WGyOfbaztSHTN3RM,289de9ac-d164-49b8-b0a6-6b3ff454d5ab.wav,madini yatokanayo na almasi
vjLFIm2GV19xsbg2shP6,3b8d4684-8c29-4809-a88b-15ac2e3b9b7d.wav,juma anauwezo wa kuagua ndoto
vjaP8eSM2fWdVawcNzNS,b0596964-806a-4c93-8495-bd0fad41acbe.wav,limeunguza mazao shambani
vjdylZOOMPgT1CAwNWWG,0ff094a1-37f6-4860-a08d-d9b050a5654e.wav,anatupenda
vjirwfwvekHgB2g6btRA,2a07c5ea-f3ae-419f-b435-02cf3aef2afb.aac,la
vju9Jtn70zSd1ICy4Wno,cb584786-6886-413d-9820-d63b804497f1.wav,Kijana huyu ni
vjwFm0sxGqtqN9nS6dDu,8ff4315b-ffff-4eed-8dbc-1ed9c49b1fea.wav,unafundisha jinsi ya
vk3yefWUBX2IWB5kR8YU,5ee719d8-fc84-4d21-a230-965b467732ef.wav,ni kweli naliweza
vk40XdsGPD1SdQvsv9Vt,5623e27c-0238-4f82-9676-712ddf977590.wav,wengi
vk66ReJNkoClj4Eqe2kO,df5f06a9-2bc1-44ab-85ea-cdf82a41ea1e.wav,Mangi anauza viatu
vk9LFFIMG4Uof0z81IKw,be3040ca-3f5e-469d-b470-9e219ffd9741.wav,Jua limeunguza mazao shambani
vkGN5n3cKzSOdFeV96fe,943116eb-9254-4d2a-81b9-457c94723b6a.wav,kwanzahivyo anaanza juzuu
vkO0LaeGfVLmj0dsgMMN,741de4c0-3eea-41c4-994f-c2b2d510175f.wav,na yule kaka
vkWaNdtgKEgBiNmsMk7Z,bf135880-e387-4d2a-b664-f6eda99391e4.aac,Kamati ya Ulinzi na Usalama
vkY7YukMYAGBSSQtE75q,14ad9982-1a5b-4394-ac11-c909973f8d50.wav,Ebo! Keki imeanguka.
vkZex9PwGblhFwLFqKUZ,fd3b89fc-7b55-4fb5-826f-74380b5057ae.wav,abu
vkp65TqiAxaCJYjZZzci,e19be86e-b778-42ad-ba43-94550b4ae9ac.wav,kuona juhudi za
vkr1b0FPWYc3z4nutz6y,8ac23a25-0198-4842-a44b-462345c41d8d.wav,Linah
vkwczTGCwonzsEur3Zqw,4a27789f-4398-4808-8d21-7cd82d68dc07.wav,na moja alfajiri
vl2O0g7xHs11ioDAH9oY,ab41d6f3-e80a-4884-8833-62fc797d59e1.aac,baadhi ya wanaume
vlYQaI3aW9uhr1BtuN1V,6073e329-2234-4115-951f-ae6c69f311c3.wav,Kaka
vlgaFsaTEha7XGdMaDGP,270c9f91-9b21-48f0-9bc9-6b5d9a4e17da.wav,kulala
vlp833TmXgv7cLm3blTb,4aced0d3-af0e-4d4f-b25e-00a1909a53d7.wav,ananyama ngumu sana
vltoUgoZkWwSzFQ8OXH8,03be5728-e491-4f08-a844-c8fc64799896.wav,wangu ni mkali sana
vlwws9Gl2fNnePpnyZzw,d84726de-f2b1-4394-b80c-e52fb13e77ed.wav,juma
vm5lp7xPhbkAFE6NyAtN,ddf10bb7-cb6a-4570-81b0-f2684317fb9f.wav,wamejihusisha katika masuala
vmF6MU0OyxFnujrSHgzg,5ec226c4-3aca-4ec8-930f-8ab3ad662be5.wav,Juma
vmG0L4mYZi5wkorurlZh,f5605059-bd3f-4b33-9357-8028d0972d1a.wav,unajua kila
vmHc71wCFfcLd5Vz5boT,be64c8a8-c2b2-406c-8fa6-cc6177813fa5.aac,wa
vmJU6lmlO0os2lRUK78T,9fea1326-971c-493b-bc6f-845cad9bb617.wav,wa bibi huyu
vmQBaPMIK6zX8g5UVWpJ,c0cc4bbe-0d3c-431a-98e7-a5096ced907f.wav,tunapenda kula jodari
vmQriNAAIsbTncvrNsgO,41932d46-3d5d-40c8-a409-5c1e3a370f20.aac,Wilaya ya Siha
vmXcyCA52O9R6iYuhRqv,92eed441-2357-4fc8-8394-433f0219ec01.wav,Ee!
vme4e3vh84u0igIc4V0o,a4437ac0-3c5c-49d7-b44d-5bf93fefdd54.wav,Jitahidi ununue mbuzi
vmmupvM6RqLDkga7IUZU,4dc6eb1e-f5c5-44c5-abcd-4feccff14fba.aac,kufikia
vmoPk4Ccecb2wBcDkTwE,7eadf029-df83-4321-af02-258c12591e91.aac,nimewahi
vmuPreIeuVB7BhdCPzFH,6c2c215c-c8aa-455d-bdb8-6af5ef2bd157.wav,huyu ameongea kwa
vn1rnpkoku8FuDj96uqI,7fedb84c-f3cc-4b5d-8dac-23036a434e9e.wav,kasema Jumamosi hii sote twende
vnBSQ7CVVypDk6zXml5r,4b9edbe4-9a47-400f-96a5-7de3f71e9ff2.wav,adeade
vnDn1DaaLonoktdOnlgN,52638e1b-731b-4b8b-ac85-b543ed8e438d.aac,ya
vnGlQ2UxkFyy64pPoG0f,e9978f0e-352e-4a39-9492-29a5ceaf0036.wav,mkuu wa shuke
vnITXHN59gTpYYgbDXnw,f2ce3a7f-f9c8-4438-89b2-cb149a9654f6.wav,Mwenyezi mungu mtukufu
vnL2Yl5yk6lW9GQFpIsK,e00761d7-f068-4d23-81e1-570283741fca.wav,Huyu mtoto amejanjaruka kupita
vnLOt4kRziNJLzKs9yQw,4804a4f8-40bc-4b08-b062-5a47c5b7930e.wav,afikiana
vnjYZ7UBmtT1oFCZC4ti,eb7fc2d3-d048-413e-8c15-a99686857479.aac,vikiwamo
vnjnOOhsXpgaXHRF3W5N,b6698176-dc42-4730-99e4-e2cdeb9ad118.wav,nimeamua
vnsTA6aidkafVhz2sFOY,6d5f5892-51e5-43ee-803a-895b8a71e5b9.wav,wa
vo0RFasuB1kedFloGUUv,cfe6bfc3-5f63-4094-a6cf-451b54c5a445.aac,Majeshi
voBoWO3R4wjW9aRdLV2N,c8ca2d54-44b1-4acd-a143-6495f5b451c8.wav,wamejizalia ndani ya
voBoWhrTmqWd7MZyQwLp,e7a93478-6476-4f67-b7cc-5c74ae6c1ddf.wav,Badilko
voC4LgSI2Q65LByHD0bL,606dfccc-8401-4dc5-b746-ed96c84feeae.wav,Yule
voDPHzVr5T0HfGnk8hj6,4ccb388c-fa6e-4831-8e65-544e9f844813.wav,mwako
voQ3NTG56FzEhYoYXabG,b3c8fbef-bbf4-46a9-be6d-4de67deaac95.aac,nje na kutumia
voTsqX96jtUZcxuzI1IH,1fe2b907-8db0-44a2-855d-075395dfbc81.wav,ukikutwa
voVUwGtWz17ANvZ5Gkma,58073f40-a2bf-401f-9e47-d0fcd3b58df7.aac,amekwenda kwa
voXqwZEkMPaOKwDu4yzI,c67f2ab6-a26b-4cd2-a810-aad0edbec293.wav,setu zote jumla
voepyLuoHeBGWg2Ze08A,6f18f83e-a064-47b1-a537-1617e5ea31d5.wav,wale walizikwa
vonTSIRCaU96QuZ3WUPC,4c54fc22-2e21-42ae-a919-b308ba0aaf27.wav,saa kumi na
vos7GxqDsG1v74HiBFTe,531360ac-8d7f-47b0-847e-8fe7b8f54899.aac,huku akiiomba Manispaa
votPQcRdbN0X7OHQM84j,3ee4da4d-e529-4306-b10c-d99c014a9e0c.aac,Mnadharau
vozo9DQIlUwxXwjzZ2iY,eae43edd-4a51-4b6d-b7ec-3f59b7b818c0.wav,wakuigwa
vp0X155tWJt1xh1fWMTS,7c20e660-9aa8-4c92-94d4-4e073b2b2299.wav,ake
vp3lM1hw6NAQjriPdvrx,0459cf84-91ab-448a-8c0f-691aa1020cb9.aac,kuzipitia
vp7Crbhb98jykwQVmslU,9647b6a8-e40c-4684-a14e-5d27d9159d0b.aac,Mkuu
vpIGO9hUDJuT6Hl3tw9T,72bf0253-f6f2-452b-b229-bf3eede7cd18.wav,Afrikanaizeshen
vpLJpvAvI3XEzS1hnZan,fe3a5898-9f4c-4ceb-8dbc-f5f56b10d48f.wav,tofauti ua jinga
vpLuLv8VBa1z3RBbFg5P,1dc3f738-139d-4829-80d8-4a1046a10f5a.wav,Nikimwona
vpT6UDKqpXLbbE0sCpQJ,19e73337-9eac-440a-91eb-f264883b1b92.wav,Kufundishwa
vpXaqDDjZPJGw02Wp22S,a1cd3874-0d23-40ab-8bae-f9dea43aff96.wav,imefika na ni
vpXnREcz8V2r4a2HiLdZ,624fec4d-df5d-41a4-b49a-9d24724cd60d.wav,ukoo limefanana na
vpa7e8L6X4PlhK31xyLB,4fe342ce-fd46-47b0-85e6-37b83405c2dc.wav,yaliyofikiwa ni kulipa deni
vpekNbwPOi5VbTHJhz1O,dffb3b8c-5cc4-479d-ae7e-9e44e4434db1.wav,pua na mdomo
vpet4Gujt0xvpp5G9dmK,be870892-f88f-41e0-8c9d-076d6c8db0b4.aac,taasisi zote zinazodaiwa
vphmTAVWsH5S4Am4prl4,6c43f949-55c3-4f1b-b4f0-7f855286d340.aac,anayemtetea mshtakiwa wa
vpjiCwzZ3DiCRIEMPMOQ,0b98860a-6bb9-4d41-8287-817999272a65.wav,marekani wakabadilika
vppcm9Qx8dGjndMRk0LF,24b12eef-309b-4cee-8c04-9f259b53fb34.wav,najigamba mtaa mzima
vppkBhjrGAesVFyoYAjT,63b3e6ad-5dab-4f03-a894-42ceef3efaa7.wav,Agano
vpztijbhXNGo72KEbp2M,d9dcbf18-3629-4da6-af32-169b011b3c74.wav,kwa
vqEb43BAHT1RC5109oxF,3a7c6fbc-7fc1-4ab6-8f16-8de6d1dfde0b.aac,akaja
vqNdobB7gmDOCAdBt2u5,edac997d-78ef-47c9-8fb1-66941b979923.aac,Serikali
vqNpR7FWkT7n5P66e2mR,86e6822e-efa4-45f3-a854-833e5973f48b.wav,Agano
vqP19nRLG4eVO9Fse4Bd,32979c20-c060-4f5b-bb2a-5da9bdc91c46.wav,juhudi za kina
vqQLrBC75L7LpV7dFywJ,34b87a32-ab0e-44ed-a38f-afcdf512ad76.wav,akiegesha
vqRslPDNU0uC729hLGR5,761f3e47-66ca-42dc-9517-cd283cd7739a.wav,mtukufu wa ramadhani
vqS7BHra8K4pskvWQh8d,dbe6da60-e805-4a53-92af-9e04885f405b.wav,Nimepoteza
vqbyexER6JRwOgjCzX63,24eb9d0d-7335-469e-b7e0-82045582b79c.wav,Jua limeunguza mazao
vqdwClZmb4OqFbRl7bEl,52891306-d6f7-4683-94a8-cab06a73a77b.wav,lake kwa nje
vqiu0wQnrwnqzUo7kE06,bb3f1792-eecd-45d5-a70c-58f3f2efcb6a.wav,wanatakiwa kuondoka leo
vqm3HRiA7Aqv6I288VXe,a4498365-630f-4c79-9721-77a78eb62e2f.aac,kuficha
vqo12Voo2jAOnXHTwVh2,917654e7-e01b-47af-a83e-bf3ab65662fe.aac,ya
vqxDMuEqPgE3i5VWGjm5,f7f3fb98-d043-4943-b05b-60cd67d0f947.aac,wake unaonekana kusuasua ingawa fedha
vqyeO8Mbp60QSb1E0qr2,8d50e832-f5cc-4ac7-96ad-fd427cc19df2.wav,kama
vr06jdKAKy2swEWZKwNh,4dc1be03-9446-4b6d-8171-c4f4a2f738a2.aac,na
vr4BrnS1BgigYY5Q3T7U,e224414a-b2bc-44b2-a943-70dcbff41960.aac,akasema kwamba kobe
vr4GQTg3zmK4V1vLO8g3,35f09f82-5ef8-4b2e-afdf-55c526e2facd.wav,ununue mbuzi jike
vr4npoj3SXL7Pou9R5nA,319e4296-7f9a-4c16-a3c3-58cd70700664.wav,Hebu jifanye kama
vr6fHoD7kaRJhmyDRgEF,411c7d24-999d-44b7-ada1-ca971f65154c.wav,wameanda jubilii viwanja vya
vrGVl37aYIh8Jdb7e1sX,20cc3a70-740f-45c4-8e73-c28543fbd075.wav,mitaani
vrGnmEMB7bB3kAh1Ww4b,e6431a2d-8244-4cb4-b7c7-582e77a2505e.aac,karafuu zao na makonyo matende
vrO0D4CKwbIzzAAJXF4x,b3b15e24-01bc-4edb-974c-db16c56672e9.aac,Kalamu
vrOP79n4QWCSQKkSEdHY,6bcd8486-0e1e-41a7-ac8f-196f2f76dbad.wav,Mkono wangu unauma
vrQYLo1WsDMIUXp3b0vI,03915d8a-af2c-451c-805d-63afd15e9301.wav,Kijana
vrWewLHGKH5GqNvjt5Zu,75d10e5c-b8a2-466b-9c1f-3b8918569907.wav,ni kali sana
vrWnfuRWRdYNKyVcVjpd,c7412a15-4c7d-4fd1-bb27-622c24ab8be9.wav,adamu anakaa mbali
vrkZLEdtjMFTIopw5o95,f37aad92-cb71-489f-9a6e-47949c66686a.aac,Siku
vroRvwBxUnmUqOkSC1SH,18e25583-001d-4db3-afad-17be20802c7c.wav,huyu atakua jike
vrocmwL2xFK8WzsvSGh4,b9a34461-a59e-4739-9b67-6554f59d9af6.wav,nyingi duniani bado zinaendeshwa
